source,target,relation,confidence,weight,source_file
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,metric_ate,evaluates_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,metric_iou,evaluates_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,metric_recall,evaluates_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,metric_spl,evaluates_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,category_general,belongs_to,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_imu_integration,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_lidar,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_nerf,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_pose_graph_optimization,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_reconstruction,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_slam,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_accuracy,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_ate,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_chamfer,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_iou,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_lpips,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_psnr,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_rpe,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_spl,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_ssim,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,category_general,belongs_to,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,concept_imu_integration,references,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,concept_lidar,references,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,concept_nerf,references,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,concept_reconstruction,references,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_ate,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_chamfer,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_iou,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_lpips,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_psnr,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_spl,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_ssim,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,category_general,belongs_to,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,concept_imu_integration,references,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,concept_lidar,references,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,concept_nerf,references,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,concept_reconstruction,references,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,dataset_nuscenes,shares_data_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,dataset_replica,shares_data_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_accuracy,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_ate,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_iou,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_lpips,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_psnr,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_spl,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,metric_ssim,evaluates_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,category_general,belongs_to,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,concept_imu_integration,references,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,concept_navigation,references,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,concept_reconstruction,references,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,dataset_replica,shares_data_with,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,metric_accuracy,evaluates_with,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,metric_ate,evaluates_with,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,metric_iou,evaluates_with,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,metric_spl,evaluates_with,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,category_general,belongs_to,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_imu_integration,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_lidar,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_nerf,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_reconstruction,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,concept_slam,references,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_ate,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_iou,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_lpips,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_psnr,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_recall,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_rpe,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_spl,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_ssim,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,category_general,belongs_to,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_imu_integration,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_lidar,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_nerf,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_pose_graph_optimization,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_reconstruction,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_accuracy,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_ate,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_chamfer,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_iou,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_lpips,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_psnr,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_recall,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_rpe,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
