:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
paper_0469_general_gsplane_concise_and_accurate_planar_reconstruction_via_stru,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0469_[General]_GSPlane Concise and Accurate Planar Reconstruction via Stru.md
paper_0469_general_gsplane_concise_and_accurate_planar_reconstruction_via_stru,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0469_[General]_GSPlane Concise and Accurate Planar Reconstruction via Stru.md
paper_0470_general_2dgs_r_revisiting_the_normal_consistency_regularization_in,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0470_[General]_2DGS-R Revisiting the Normal Consistency Regularization in.md
paper_0470_general_2dgs_r_revisiting_the_normal_consistency_regularization_in,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0470_[General]_2DGS-R Revisiting the Normal Consistency Regularization in.md
paper_0470_general_2dgs_r_revisiting_the_normal_consistency_regularization_in,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0470_[General]_2DGS-R Revisiting the Normal Consistency Regularization in.md
paper_0471_general_gs2pose_marry_gaussian_splatting_to_6d_object_pose_estimati,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0471_[General]_GS2POSE Marry Gaussian Splatting to 6D Object Pose Estimati.md
paper_0472_general_pfgs_pose_fused_3d_gaussian_splatting_for_complete_multi_po,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0472_[General]_PFGS Pose-Fused 3D Gaussian Splatting for Complete Multi-Po.md
paper_0472_general_pfgs_pose_fused_3d_gaussian_splatting_for_complete_multi_po,dataset_co3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0472_[General]_PFGS Pose-Fused 3D Gaussian Splatting for Complete Multi-Po.md
paper_0473_general_gaussgym_an_open_source_real_to_sim_framework_for_learning,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0473_[General]_GaussGym An open-source real-to-sim framework for learning.md
paper_0473_general_gaussgym_an_open_source_real_to_sim_framework_for_learning,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0473_[General]_GaussGym An open-source real-to-sim framework for learning.md
paper_0473_general_gaussgym_an_open_source_real_to_sim_framework_for_learning,dataset_hm3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0473_[General]_GaussGym An open-source real-to-sim framework for learning.md
paper_0473_general_gaussgym_an_open_source_real_to_sim_framework_for_learning,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0473_[General]_GaussGym An open-source real-to-sim framework for learning.md
paper_0474_general_salon3r_structure_aware_long_term_generalizable_3d_reconstr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0474_[General]_SaLon3R Structure-aware Long-term Generalizable 3D Reconstr.md
paper_0474_general_salon3r_structure_aware_long_term_generalizable_3d_reconstr,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0474_[General]_SaLon3R Structure-aware Long-term Generalizable 3D Reconstr.md
paper_0475_general_terra_explorable_native_3d_world_model_with_point_latents,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0475_[General]_Terra Explorable Native 3D World Model with Point Latents.md
paper_0475_general_terra_explorable_native_3d_world_model_with_point_latents,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0475_[General]_Terra Explorable Native 3D World Model with Point Latents.md
paper_0475_general_terra_explorable_native_3d_world_model_with_point_latents,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0475_[General]_Terra Explorable Native 3D World Model with Point Latents.md
paper_0476_general_gaussmart_enhanced_3d_reconstruction_through_2d_foundation,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0476_[General]_GauSSmart Enhanced 3D Reconstruction through 2D Foundation.md
paper_0476_general_gaussmart_enhanced_3d_reconstruction_through_2d_foundation,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0476_[General]_GauSSmart Enhanced 3D Reconstruction through 2D Foundation.md
paper_0476_general_gaussmart_enhanced_3d_reconstruction_through_2d_foundation,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0476_[General]_GauSSmart Enhanced 3D Reconstruction through 2D Foundation.md
paper_0477_general_simuli_real_time_lidar_and_camera_simulation_with_unscented,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0477_[General]_SimULi Real-Time LiDAR and Camera Simulation with Unscented.md
paper_0477_general_simuli_real_time_lidar_and_camera_simulation_with_unscented,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0477_[General]_SimULi Real-Time LiDAR and Camera Simulation with Unscented.md
paper_0477_general_simuli_real_time_lidar_and_camera_simulation_with_unscented,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0477_[General]_SimULi Real-Time LiDAR and Camera Simulation with Unscented.md
paper_0477_general_simuli_real_time_lidar_and_camera_simulation_with_unscented,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0477_[General]_SimULi Real-Time LiDAR and Camera Simulation with Unscented.md
paper_0478_general_pags_priority_adaptive_gaussian_splatting_for_dynamic_drivi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0478_[General]_PAGS Priority-Adaptive Gaussian Splatting for Dynamic Drivi.md
paper_0478_general_pags_priority_adaptive_gaussian_splatting_for_dynamic_drivi,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0478_[General]_PAGS Priority-Adaptive Gaussian Splatting for Dynamic Drivi.md
paper_0479_general_unigs_unified_geometry_aware_gaussian_splatting_for_multimo,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0479_[General]_UniGS Unified Geometry-Aware Gaussian Splatting for Multimo.md
paper_0480_general_gaussian_semantic_field_for_one_shot_lidar_global_localizati,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0480_[General]_Gaussian Semantic Field for One-shot LiDAR Global Localizati.md
paper_0480_general_gaussian_semantic_field_for_one_shot_lidar_global_localizati,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0480_[General]_Gaussian Semantic Field for One-shot LiDAR Global Localizati.md
paper_0481_general_gs_verse_mesh_based_gaussian_splatting_for_physics_aware_in,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0481_[General]_GS-Verse Mesh-based Gaussian Splatting for Physics-aware In.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_7_scenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_co3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0482_general_worldmirror_universal_3d_world_reconstruction_with_any_prio,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0482_[General]_WorldMirror Universal 3D World Reconstruction with Any-Prio.md
paper_0483_general_high_fidelity_simulated_data_generation_for_real_world_zero,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0483_[General]_High-Fidelity Simulated Data Generation for Real-World Zero-.md
paper_0484_general_towards_efficient_3d_gaussian_human_avatar_compression_a_pr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0484_[General]_Towards Efficient 3D Gaussian Human Avatar Compression A Pr.md
paper_0485_general_opacity_gradient_driven_density_control_for_compact_and_effi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0485_[General]_Opacity-Gradient Driven Density Control for Compact and Effi.md
paper_0486_general_gesplat_robust_pose_free_3d_reconstruction_via_geometry_gui,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0486_[General]_Gesplat Robust Pose-Free 3D Reconstruction via Geometry-Gui.md
paper_0487_general_p_4dgs_predictive_4d_gaussian_splatting_with_90_compressio,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0487_[General]_P-4DGS Predictive 4D Gaussian Splatting with 90脳 Compressio.md
paper_0488_general_ltgs_long_term_gaussian_scene_chronology_from_sparse_view_u,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0488_[General]_LTGS Long-Term Gaussian Scene Chronology From Sparse View U.md
paper_0488_general_ltgs_long_term_gaussian_scene_chronology_from_sparse_view_u,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0488_[General]_LTGS Long-Term Gaussian Scene Chronology From Sparse View U.md
paper_0489_general_mono4deditor_text_driven_4d_scene_editing_from_monocular_vi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0489_[General]_Mono4DEditor Text-Driven 4D Scene Editing from Monocular Vi.md
paper_0489_general_mono4deditor_text_driven_4d_scene_editing_from_monocular_vi,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0489_[General]_Mono4DEditor Text-Driven 4D Scene Editing from Monocular Vi.md
paper_0490_general_visibility_aware_densification_for_3d_gaussian_splatting_in,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0490_[General]_Visibility-Aware Densification for 3D Gaussian Splatting in.md
paper_0490_general_visibility_aware_densification_for_3d_gaussian_splatting_in,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0490_[General]_Visibility-Aware Densification for 3D Gaussian Splatting in.md
paper_0490_general_visibility_aware_densification_for_3d_gaussian_splatting_in,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0490_[General]_Visibility-Aware Densification for 3D Gaussian Splatting in.md
paper_0491_general_resplat_learning_recurrent_gaussian_splats,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0491_[General]_ReSplat Learning Recurrent Gaussian Splats.md
paper_0492_general_splat_the_net_radiance_fields_with_splattable_neural_primit,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0492_[General]_Splat the Net Radiance Fields with Splattable Neural Primit.md
paper_0493_general_cvd_storm_cross_view_video_diffusion_with_spatial_temporal,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0493_[General]_CVD-STORM Cross-View Video Diffusion with Spatial-Temporal.md
paper_0493_general_cvd_storm_cross_view_video_diffusion_with_spatial_temporal,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0493_[General]_CVD-STORM Cross-View Video Diffusion with Spatial-Temporal.md
paper_0494_general_prismgs_physically_grounded_anti_aliasing_for_high_fidelity,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0494_[General]_PrismGS Physically-Grounded Anti-Aliasing for High-Fidelity.md
paper_0495_general_comgs_efficient_3d_object_scene_composition_via_surface_oct,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0495_[General]_ComGS Efficient 3D Object-Scene Composition via Surface Oct.md
paper_0496_general_generating_surface_for_text_to_3d_using_2d_gaussian_splattin,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0496_[General]_Generating Surface for Text-to-3D using 2D Gaussian Splattin.md
paper_0497_general_capture_and_interact_rapid_3d_object_acquisition_and_render,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0497_[General]_Capture and Interact Rapid 3D Object Acquisition and Render.md
paper_0498_general_architecthead_continuous_level_of_detail_control_for_3d_gau,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0498_[General]_ArchitectHead Continuous Level of Detail Control for 3D Gau.md
paper_0499_general_sketchplan_diffusion_based_drone_planning_from_human_sketch,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0499_[General]_SketchPlan Diffusion Based Drone Planning From Human Sketch.md
paper_0500_general_gs_share_enabling_high_fidelity_map_sharing_with_incrementa,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0500_[General]_GS-Share Enabling High-fidelity Map Sharing with Incrementa.md
paper_0500_general_gs_share_enabling_high_fidelity_map_sharing_with_incrementa,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0500_[General]_GS-Share Enabling High-fidelity Map Sharing with Incrementa.md
paper_0501_general_from_tokens_to_nodes_semantic_guided_motion_control_for_dyn,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0501_[General]_From Tokens to Nodes Semantic-Guided Motion Control for Dyn.md
paper_0502_general_gaussianmorphing_mesh_guided_3d_gaussians_for_semantic_awar,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0502_[General]_GaussianMorphing Mesh-Guided 3D Gaussians for Semantic-Awar.md
paper_0503_general_roi_gs_interest_based_local_quality_3d_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0503_[General]_ROI-GS Interest-based Local Quality 3D Gaussian Splatting.md
paper_0504_general_lobe_gs_load_balanced_and_efficient_3d_gaussian_splatting_f,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0504_[General]_LOBE-GS Load-Balanced and Efficient 3D Gaussian Splatting f.md
paper_0505_general_hart_human_aligned_reconstruction_transformer,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0505_[General]_HART Human Aligned Reconstruction Transformer.md
paper_0505_general_hart_human_aligned_reconstruction_transformer,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0505_[General]_HART Human Aligned Reconstruction Transformer.md
paper_0506_general_llm_powered_code_analysis_and_optimization_for_gaussian_spla,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0506_[General]_LLM-Powered Code Analysis and Optimization for Gaussian Spla.md
paper_0507_general_gaussianlens_localized_high_resolution_reconstruction_via_o,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0507_[General]_GaussianLens Localized High-Resolution Reconstruction via O.md
paper_0508_general_triangle_splatting_differentiable_rendering_with_opaque_tr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0508_[General]_Triangle Splatting+ Differentiable Rendering with Opaque Tr.md
paper_0509_general_unilat3d_geometry_appearance_unified_latents_for_single_sta,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0509_[General]_UniLat3D Geometry-Appearance Unified Latents for Single-Sta.md
paper_0510_general_gem_3d_gaussian_splatting_for_efficient_and_accurate_cryo_e,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0510_[General]_GEM 3D Gaussian Splatting for Efficient and Accurate Cryo-E.md
paper_0511_general_hbsplat_robust_sparse_view_gaussian_reconstruction_with_hyb,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0511_[General]_HBSplat Robust Sparse-View Gaussian Reconstruction with Hyb.md
paper_0511_general_hbsplat_robust_sparse_view_gaussian_reconstruction_with_hyb,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0511_[General]_HBSplat Robust Sparse-View Gaussian Reconstruction with Hyb.md
paper_0512_general_exgs_extreme_3d_gaussian_compression_with_diffusion_priors,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0512_[General]_ExGS Extreme 3D Gaussian Compression with Diffusion Priors.md
paper_0512_general_exgs_extreme_3d_gaussian_compression_with_diffusion_priors,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0512_[General]_ExGS Extreme 3D Gaussian Compression with Diffusion Priors.md
paper_0513_general_proxy_gs_efficient_3d_gaussian_splatting_via_proxy_mesh,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0513_[General]_Proxy-GS Efficient 3D Gaussian Splatting via Proxy Mesh.md
paper_0514_general_forge4d_feed_forward_4d_human_reconstruction_and_interpolat,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0514_[General]_Forge4D Feed-Forward 4D Human Reconstruction and Interpolat.md
paper_0515_general_crashsplat_2d_to_3d_vehicle_damage_segmentation_in_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0515_[General]_CrashSplat 2D to 3D Vehicle Damage Segmentation in Gaussian.md
paper_0515_general_crashsplat_2d_to_3d_vehicle_damage_segmentation_in_gaussian,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0515_[General]_CrashSplat 2D to 3D Vehicle Damage Segmentation in Gaussian.md
paper_0516_general_oraclegs_grounding_generative_priors_for_sparse_view_gaussi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0516_[General]_OracleGS Grounding Generative Priors for Sparse-View Gaussi.md
paper_0517_general_learning_unified_representation_of_3d_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0517_[General]_Learning Unified Representation of 3D Gaussian Splatting.md
paper_0518_general_helios_hierarchical_exploration_for_language_grounded_inter,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0518_[General]_HELIOS Hierarchical Exploration for Language-grounded Inter.md
paper_0519_general_polysemous_language_gaussian_splatting_via_matching_based_ma,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0519_[General]_Polysemous Language Gaussian Splatting via Matching-based Ma.md
